label,text
0,@曲师师MissQ #晚间茶话会#  #老干妈回应被腾讯起诉# #腾讯中午的辣椒酱突然不香了# #3人伪造老干妈印章与腾讯签合同# 师师来自未来也没见过这样的神奇反转！简直地球奇妙物语呀：打官司没输过的腾讯败给了老干妈，嗯，你大爷就是你大爷，你干妈还是你干妈！ ??
0,@界面新闻 【上海首家停用小区致函丰巢：你们不是弱者，单柜利润率超2倍。】5月10日上午，上海首家因丰巢超时收费而停用的小区中环花苑发出致丰巢的公开信。 公开信中提到，根据该小区业主的反馈诉求并结合受众人群的民意调研数据统计结果（要求撤快递柜和停用快递柜的总共占到82%），业委会已于2020年5月8日决议即日起，暂停小区内的两台丰巢智能柜的使用。公开信称，小区也在持续关注丰巢对社会舆论和意见的回应，截至目前在公开渠道看到的《致亲爱的用户一封信》和《东新园业委会事件声明》的文章，文中并没有对社会主流意见采取
0,@WaitWang 你知道我看完今天的改编最大的感受是什么吗？是克制，没错，就是克制。不管是开头一句句氛围的烘托，还是投影板上绝妙的双重映像，又或者是双人舞两人冷静又诱惑的搭配，都在不过度的同时让人心里发痒。克制的肢体接触，克制的灼热眼神和冷淡蕾丝黑纱，克制的诱惑中旁边的马赛克背景板，完美的造成了今天的神级舞台。性感不只是热辣的脱衣舞和性指引的手势，冷淡的让人欲罢不能的清冷禁欲才是这个男人的性感标志。永远不必质疑他的音乐风格！真正闪耀的星辰，从来都是与时代保持距离，但会与他的独立精神和自由思想，挨得最近。
0,@乘风破浪的姐姐 有一种乘风破浪叫姐姐，有一种震撼人心叫《八佰》欢迎《八佰》剧组@梁静 @李晨 @张宥浩 见证成团！??#乘风破浪的姐姐#成团之夜http://t.cn/A64t9qs8  20:00湖南娱乐频道&芒果TV现场同步直播！ ??
0,@二姐超爱玩 十年杰迷在此！为了杰伦同款，#英雄联盟灵能特工皮肤#出了我必买爆！#英雄联盟代言人# #周杰伦剑圣本命皮肤#http://t.cn/A64VC1zT ??
1,@杭州公安 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 骗取网络游戏礼包码】今日，贵阳公安双龙分局发布通报：近日，我局接贵阳南明老干妈风味食品有限责任公司(以下简称“老干妈公司”)报案称，有不法人员冒充该公司名义与深圳市腾讯计算机系统有限公司(以下简称“腾讯公司”)签订合作协议，导致被腾讯公司起诉。经我局初步查明，系犯罪嫌疑人曹某(男，36岁)刘某利(女，40岁)、郑某君(女，37岁)伪造老干妈公司印章，冒充该公司市场经营部经理，与腾讯公司签订合作协议。其目的是为了获取腾讯公司在推广活动中配套赠送的网
0,@上海热门吃喝玩乐嗨 #上海身边事##上海首个停用丰巢小区自建快递架#【上海首个停用丰巢的小区重启快递柜后，启用自建快递驿站】5月19日，上海首个停用丰巢快递柜的小区中环花苑通过公众号发布了一篇题为“自建快递驿站启用的通知”。该通知称，根据上海市消保委建议本市居民小区设立免费的公共快递架，业委会和物业公司开设“中环花苑快递驿站”，作为丰巢快递柜和菜鸟驿站的补充。小区自建快递柜将于2020年5月20日起试运行，每天7:00-21:00不限时间免费代管，专人看管。
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@时代少年团-刘耀文 #湖人总冠军#老詹永远滴神！！！湖人总冠军??#爱豆V力量#?#拍一张名叫快乐的照片# ??
0,@淘宝神人 #天猫双十一总交易额4982亿元#4982亿！！！转发?关注@淘宝神人 揪一个小可爱送高配版iPhone12一部！#iPhone12 Pro Max##双11# @微博抽奖平台 http://t.cn/A6GXYlpj ??
0,@蔡徐坤粉丝团官微 #姐姐成团之夜嘉宾阵容# ?#蔡徐坤成团夜见证官#0904 “乘风破浪的姐姐”成团夜在即，菜团依旧给各位IKUN准备了超多应援物，也为大家准备了2??0??0??份清凉贴，跟#乘风破浪的姐姐# 成团夜见证官@蔡徐坤 一起，见证成团时刻！? ?Part1 【场外应援】易拉宝x 10横幅x5?Part2【应援物】蓝玫瑰手腕花2??0??0??套蓝玫瑰纹身贴2??0??0??套蓝玫瑰眼镜布1??0??0??份YOUNG/情人应援手卡2??0??0??套生日手幅2??0??0??份绢布折扇1?
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@李现ing 恭喜！[鼓掌]#湖人总冠军# ??
0,@乘风破浪的姐姐 她以戏谑而潇洒的态度完美释出“无价之姐”，她说“X”是不断拓宽边界、更新迭代的动力。十五年，野生野长，用自己的力量打破禁锢，尝试无限可能，她或许就是对“X”最好的诠释！等了一季，可把你给盼来了！主题曲创意总监、X大使：@李宇春 和30个姐姐一起跳《无价之姐》吗？全网都会的那种！#乘风破浪的姐姐#成团之夜http://t.cn/A64VnYV0 20:00湖南娱乐频道&芒果TV现场同步直播！
1, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@哈尼窝 #3人伪造老干妈印章与腾讯签合同#马老板这次吃了个闷亏…… http://t.cn/A6yhySz0 ??
1, 
0,@新浪电影 #王勉当邓超面表白孙俪#《我和我的家乡》北京首映见面会，新晋《脱口秀大会》冠军王勉当着邓超的面，弹唱歌曲表白孙俪，非常有梗了[笑cry]#我和我的家乡见面会# http://t.cn/A6bZUYT0 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@成都商报 【#警方回应司机为救婴儿闯红灯核查过程#：司机属紧急避险 乘客婴儿非拐卖】#拒绝为司机作证乘客婴儿非拐卖# 东莞市公安局常平分局指挥中心警官周园告诉红星新闻记者，此事事发12月8日，两日后艾先生赴常平公安分局交警大队申请撤销处罚。#闯红灯送患儿网约车内监控#“我们在接到艾先生递交的申请后，调取了他沿途的监控，整个视频都很清晰：包括在医院门口、急诊室门口的监控；在医院的记录，他在滴滴网约车平台上的监控录像；我们的报警记录这五方面的证据，确定在整个过程中，艾先生是一个实施救助的过程，属于紧急避险。
0,@红星新闻 【#司机为救婴儿连闯红灯家属拒绝作证# 】广东东莞的网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。（南方卫视）http://t.cn/A6q5PbPP
1, 
0,@乘风破浪的姐姐 这么一算，你从未离开，“全勤奖”当之无愧欢迎回来@吴昕?，一起一字马吗？惊艳全场的那种！?#乘风破浪的姐姐#成团之夜http://t.cn/A64tBoNb  20:00湖南娱乐频道&芒果TV现场同步直播！ ??
1, 
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
1, 
1,@娱圈瑶瑶 #脱口秀大会冠军王勉##王勉 世界以痛吻你你扇它巴掌啊# 恭喜王勉喜提《脱口秀大会》冠军[赞][赞]实至名归，每场必炸，是在和自己比赛的脱口秀演员啊[泪][泪]王勉的音乐脱口秀模式真的别具一格，在一片传统风格里杀出一条血路[赞][赞]，希望听到王勉更多的段子！！王勉是你心目中《脱口秀大会》第三届的冠军嘛？？
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@创业邦杂志 #老干妈回应被腾讯起诉#【有人说老干妈不用打广告？真实情况远比想象残酷】#腾讯中午的辣椒酱突然不香了# 在一份Euromonitor（欧睿）的调查数据中，2018年老干妈调味品零售市占率只剩下了3.6%，低于海天以及李锦记。2015年，老干妈在人力成本、原料成本压力之下，放弃偏贵但口感较好的贵州辣椒，转而选择更为便宜的河南辣椒，导致老干妈口味变化，遭到部分消费者抵制。此外，由于员工离职带走老干妈的配方，导致老干妈损失1000多万元。更重要的是，根据中国调味品协会发布数据显示，截至2018年，
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
1, 
0,@乘风破浪的姐姐 【#乘风破浪的姐姐#成团之夜】听过了姐姐们的《情人》，再来听听原唱@蔡徐坤 不一样的风格，不一样的感受，光影之间，夜色撩人，每一句都唱到心里，让人“小鹿乱撞”~  [可怜] http://t.cn/A64fJGfO ??
0,@企查查 #3人伪造老干妈印章与腾讯签合同# 怕被骗，就用企查查！@腾讯公司 @QQ飞车手游 快把相关负责人联系方式发来，送几张年卡查查，小查帮你们避坑！ ??
1, 
0,@新手爸妈小课堂 #司机为救婴儿连闯红灯家属拒绝作证#虽然是两年前的视频，但是看看人家家长，没有对比就没有伤害 http://t.cn/A6q5BR3j ??
0,@人民日报 【贵阳警方：#3人伪造老干妈印章与腾讯签合同#，已被刑拘】7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
